,year,tournament,match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak
1376,2018,proleague1,f7fb8ad8-49d8-5f70-89cf-275ddb54ed1b,pro1-b2-4,2018-02-14 00:52:05 UTC,701.0,Search & Destroy,USS Texas,FaZe Clan,Attach,,3,4,9,-5,0.44,3.4,7.7,0,0,0,0,0,3,12,45,26.7,9,399.7,44.4,9,1,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1377,2018,proleague1,f7fb8ad8-49d8-5f70-89cf-275ddb54ed1b,pro1-b2-4,2018-02-14 00:52:05 UTC,701.0,Search & Destroy,USS Texas,FaZe Clan,Priestah,,3,7,7,0,1.0,6.0,6.0,2,0,0,0,0,7,23,118,19.5,9,540.5,60.0,9,1,1,2,5,2,0,0,2,1,1,0,1,0,0,0,0,0,0,0
1378,2018,proleague1,f7fb8ad8-49d8-5f70-89cf-275ddb54ed1b,pro1-b2-4,2018-02-14 00:52:05 UTC,701.0,Search & Destroy,USS Texas,FaZe Clan,Replays,,3,5,5,0,1.0,4.3,4.3,2,2,0,0,0,5,20,150,13.3,9,605.2,67.2,9,0,2,4,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1379,2018,proleague1,f7fb8ad8-49d8-5f70-89cf-275ddb54ed1b,pro1-b2-4,2018-02-14 00:52:05 UTC,701.0,Search & Destroy,USS Texas,FaZe Clan,Zoomaa,,3,6,7,-1,0.86,5.1,6.0,2,1,0,0,0,4,34,134,25.4,9,538.1,59.8,9,0,1,2,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
1380,2018,proleague1,f7fb8ad8-49d8-5f70-89cf-275ddb54ed1b,pro1-b2-4,2018-02-14 00:52:05 UTC,701.0,Search & Destroy,USS Texas,Unilad,Moose,,6,6,4,2,1.5,5.1,3.4,4,1,0,0,0,6,22,84,26.2,9,560.4,62.3,9,0,0,5,4,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
1381,2018,proleague1,f7fb8ad8-49d8-5f70-89cf-275ddb54ed1b,pro1-b2-4,2018-02-14 00:52:05 UTC,701.0,Search & Destroy,USS Texas,Unilad,Seany,,6,9,6,3,1.5,7.7,5.1,0,1,0,0,0,9,23,95,24.2,9,516.5,57.4,9,2,0,3,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1382,2018,proleague1,f7fb8ad8-49d8-5f70-89cf-275ddb54ed1b,pro1-b2-4,2018-02-14 00:52:05 UTC,701.0,Search & Destroy,USS Texas,Unilad,Skrapz,,6,8,7,1,1.14,6.8,6.0,0,3,0,0,0,8,7,23,30.4,9,542.3,60.3,9,4,1,2,1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0
1383,2018,proleague1,f7fb8ad8-49d8-5f70-89cf-275ddb54ed1b,pro1-b2-4,2018-02-14 00:52:05 UTC,701.0,Search & Destroy,USS Texas,Unilad,Wuskin,,6,5,5,0,1.0,4.3,4.3,1,0,0,0,0,5,18,81,22.2,9,620.3,68.9,9,1,1,4,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
1400,2018,proleague1,ce7d536c-3203-5e1a-96d7-f5c0ed76e549,pro1-b2-4,2018-02-14 01:45:48 UTC,531.0,Search & Destroy,Sainte Marie du Mont,FaZe Clan,Attach,,1,5,7,-2,0.71,5.6,7.9,0,0,0,0,0,3,16,91,17.6,7,331.4,47.4,7,0,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1401,2018,proleague1,ce7d536c-3203-5e1a-96d7-f5c0ed76e549,pro1-b2-4,2018-02-14 01:45:48 UTC,531.0,Search & Destroy,Sainte Marie du Mont,FaZe Clan,Priestah,,1,5,6,-1,0.83,5.6,6.8,1,0,0,0,0,2,14,59,23.7,7,406.8,58.1,7,0,1,1,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1402,2018,proleague1,ce7d536c-3203-5e1a-96d7-f5c0ed76e549,pro1-b2-4,2018-02-14 01:45:48 UTC,531.0,Search & Destroy,Sainte Marie du Mont,FaZe Clan,Replays,,1,4,5,-1,0.8,4.5,5.6,1,0,0,0,0,4,16,120,13.3,7,429.7,61.4,7,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1403,2018,proleague1,ce7d536c-3203-5e1a-96d7-f5c0ed76e549,pro1-b2-4,2018-02-14 01:45:48 UTC,531.0,Search & Destroy,Sainte Marie du Mont,FaZe Clan,Zoomaa,,1,3,7,-4,0.43,3.4,7.9,4,1,0,0,0,2,16,71,22.5,7,272.4,38.9,7,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1404,2018,proleague1,ce7d536c-3203-5e1a-96d7-f5c0ed76e549,pro1-b2-4,2018-02-14 01:45:48 UTC,531.0,Search & Destroy,Sainte Marie du Mont,Unilad,Moose,,6,10,3,7,3.33,11.3,3.4,1,0,0,0,0,10,42,126,33.3,7,447.6,63.9,7,2,0,4,3,2,1,0,3,2,1,0,1,0,0,0,0,0,0,0
1405,2018,proleague1,ce7d536c-3203-5e1a-96d7-f5c0ed76e549,pro1-b2-4,2018-02-14 01:45:48 UTC,531.0,Search & Destroy,Sainte Marie du Mont,Unilad,Seany,,6,5,5,0,1.0,5.6,5.6,1,1,0,0,0,5,26,149,17.4,7,389.8,55.7,7,3,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1406,2018,proleague1,ce7d536c-3203-5e1a-96d7-f5c0ed76e549,pro1-b2-4,2018-02-14 01:45:48 UTC,531.0,Search & Destroy,Sainte Marie du Mont,Unilad,Skrapz,,6,8,4,4,2.0,9.0,4.5,1,2,0,0,0,6,28,99,28.3,7,358.9,51.3,7,1,0,3,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0
1407,2018,proleague1,ce7d536c-3203-5e1a-96d7-f5c0ed76e549,pro1-b2-4,2018-02-14 01:45:48 UTC,531.0,Search & Destroy,Sainte Marie du Mont,Unilad,Wuskin,,6,2,5,-3,0.4,2.3,5.6,2,1,0,0,0,1,12,45,26.7,7,385.4,55.1,7,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1416,2018,proleague1,5cc71633-9e98-5b10-94ca-8ded7479d397,pro1-b2-5,2018-02-14 02:37:32 UTC,518.0,Search & Destroy,Ardennes Forest,eUnited,Arcitys,,3,7,7,0,1.0,8.1,8.1,2,1,0,0,0,5,26,79,32.9,9,451.6,50.2,9,1,1,2,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
1417,2018,proleague1,5cc71633-9e98-5b10-94ca-8ded7479d397,pro1-b2-5,2018-02-14 02:37:32 UTC,518.0,Search & Destroy,Ardennes Forest,eUnited,Clayster,,3,5,8,-3,0.62,5.8,9.3,0,0,0,0,0,1,20,81,24.7,9,324.1,36.0,9,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1418,2018,proleague1,5cc71633-9e98-5b10-94ca-8ded7479d397,pro1-b2-5,2018-02-14 02:37:32 UTC,518.0,Search & Destroy,Ardennes Forest,eUnited,Prestinni,,3,3,8,-5,0.38,3.5,9.3,1,0,0,0,0,3,14,98,14.3,9,296.9,33.0,9,1,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1419,2018,proleague1,5cc71633-9e98-5b10-94ca-8ded7479d397,pro1-b2-5,2018-02-14 02:37:32 UTC,518.0,Search & Destroy,Ardennes Forest,eUnited,Silly,,3,6,5,1,1.2,6.9,5.8,1,0,0,0,0,5,30,153,19.6,9,455.7,50.6,9,0,2,4,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1420,2018,proleague1,5cc71633-9e98-5b10-94ca-8ded7479d397,pro1-b2-5,2018-02-14 02:37:32 UTC,518.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Aches,,6,4,5,-1,0.8,4.6,5.8,3,1,0,0,1,3,16,86,18.6,9,328.1,36.5,9,1,1,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1421,2018,proleague1,5cc71633-9e98-5b10-94ca-8ded7479d397,pro1-b2-5,2018-02-14 02:37:32 UTC,518.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Apathy,,6,16,2,14,8.0,18.5,2.3,0,1,0,0,0,16,51,205,24.9,9,519.0,57.7,9,4,0,7,4,2,1,0,3,3,1,1,1,1,0,1,0,0,0,0
1422,2018,proleague1,5cc71633-9e98-5b10-94ca-8ded7479d397,pro1-b2-5,2018-02-14 02:37:32 UTC,518.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Enable,,6,4,8,-4,0.5,4.6,9.3,4,0,0,1,0,2,16,77,20.8,9,418.4,46.5,9,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
1423,2018,proleague1,5cc71633-9e98-5b10-94ca-8ded7479d397,pro1-b2-5,2018-02-14 02:37:32 UTC,518.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Nameless,,6,4,6,-2,0.67,4.6,6.9,1,0,0,0,0,3,17,107,15.9,9,403.4,44.8,9,1,1,3,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
1440,2018,proleague1,18a19c0b-9d82-5eb8-9fef-62394071aa30,pro1-b2-6,2018-02-14 21:30:00 UTC,357.0,Search & Destroy,Ardennes Forest,Epsilon,Dqvee,,1,4,6,-2,0.67,6.7,10.1,2,2,0,0,0,4,20,105,19.0,7,290.2,41.5,7,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1441,2018,proleague1,18a19c0b-9d82-5eb8-9fef-62394071aa30,pro1-b2-6,2018-02-14 21:30:00 UTC,357.0,Search & Destroy,Ardennes Forest,Epsilon,Hawqeh,,1,2,6,-4,0.33,3.4,10.1,2,0,0,0,0,2,10,67,14.9,7,218.3,31.2,7,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1442,2018,proleague1,18a19c0b-9d82-5eb8-9fef-62394071aa30,pro1-b2-6,2018-02-14 21:30:00 UTC,357.0,Search & Destroy,Ardennes Forest,Epsilon,Nathan,,1,4,6,-2,0.67,6.7,10.1,0,0,0,0,0,4,9,100,9.0,7,296.6,42.4,7,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1443,2018,proleague1,18a19c0b-9d82-5eb8-9fef-62394071aa30,pro1-b2-6,2018-02-14 21:30:00 UTC,357.0,Search & Destroy,Ardennes Forest,Epsilon,Vortex,,1,1,6,-5,0.17,1.7,10.1,2,0,0,0,0,1,10,52,19.2,7,254.8,36.4,7,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1444,2018,proleague1,18a19c0b-9d82-5eb8-9fef-62394071aa30,pro1-b2-6,2018-02-14 21:30:00 UTC,357.0,Search & Destroy,Ardennes Forest,Unilad,Moose,,6,7,4,3,1.75,11.8,6.7,3,1,0,0,0,6,29,100,29.0,7,249.0,35.6,7,0,1,3,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0
1445,2018,proleague1,18a19c0b-9d82-5eb8-9fef-62394071aa30,pro1-b2-6,2018-02-14 21:30:00 UTC,357.0,Search & Destroy,Ardennes Forest,Unilad,Seany,,6,1,3,-2,0.33,1.7,5.0,3,1,0,0,0,1,11,59,18.6,7,281.4,40.2,7,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1446,2018,proleague1,18a19c0b-9d82-5eb8-9fef-62394071aa30,pro1-b2-6,2018-02-14 21:30:00 UTC,357.0,Search & Destroy,Ardennes Forest,Unilad,Skrapz,,6,8,2,6,4.0,13.4,3.4,1,0,0,0,0,8,23,96,24.0,7,303.4,43.3,7,1,2,5,1,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0
1447,2018,proleague1,18a19c0b-9d82-5eb8-9fef-62394071aa30,pro1-b2-6,2018-02-14 21:30:00 UTC,357.0,Search & Destroy,Ardennes Forest,Unilad,Wuskin,,6,8,2,6,4.0,13.4,3.4,0,1,0,0,0,8,32,141,22.7,7,334.8,47.8,7,2,0,5,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0
1472,2018,proleague1,6c70d5d7-033a-5ac4-9147-64b62dcba8eb,pro1-b2-7,2018-02-14 22:41:05 UTC,472.0,Search & Destroy,Ardennes Forest,Splyce,Bance,,6,6,7,-1,0.86,7.6,8.9,2,0,0,0,0,5,29,98,29.6,9,315.4,35.0,9,1,2,2,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
1473,2018,proleague1,6c70d5d7-033a-5ac4-9147-64b62dcba8eb,pro1-b2-7,2018-02-14 22:41:05 UTC,472.0,Search & Destroy,Ardennes Forest,Splyce,Jurd,,6,9,5,4,1.8,11.4,6.4,1,1,0,0,0,7,31,114,27.2,9,364.1,40.5,9,2,0,4,3,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0
1474,2018,proleague1,6c70d5d7-033a-5ac4-9147-64b62dcba8eb,pro1-b2-7,2018-02-14 22:41:05 UTC,472.0,Search & Destroy,Ardennes Forest,Splyce,MadCat,,6,4,5,-1,0.8,5.1,6.4,3,0,0,0,0,3,14,108,13.0,9,372.2,41.4,9,1,1,4,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
1475,2018,proleague1,6c70d5d7-033a-5ac4-9147-64b62dcba8eb,pro1-b2-7,2018-02-14 22:41:05 UTC,472.0,Search & Destroy,Ardennes Forest,Splyce,Tommey,,6,8,6,2,1.33,10.2,7.6,6,0,0,0,0,6,28,103,27.2,9,373.6,41.5,9,1,1,3,0,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0
1476,2018,proleague1,6c70d5d7-033a-5ac4-9147-64b62dcba8eb,pro1-b2-7,2018-02-14 22:41:05 UTC,472.0,Search & Destroy,Ardennes Forest,Team EnVyUs,Classic,,3,4,7,-3,0.57,5.1,8.9,2,0,0,0,0,4,21,140,15.0,9,357.5,39.7,9,0,0,2,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1477,2018,proleague1,6c70d5d7-033a-5ac4-9147-64b62dcba8eb,pro1-b2-7,2018-02-14 22:41:05 UTC,472.0,Search & Destroy,Ardennes Forest,Team EnVyUs,Huke,,3,7,7,0,1.0,8.9,8.9,1,0,0,0,0,7,27,123,22.0,9,340.6,37.8,9,3,1,2,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0
1478,2018,proleague1,6c70d5d7-033a-5ac4-9147-64b62dcba8eb,pro1-b2-7,2018-02-14 22:41:05 UTC,472.0,Search & Destroy,Ardennes Forest,Team EnVyUs,Slasher,,3,7,6,1,1.17,8.9,7.6,2,0,0,0,0,7,27,128,21.1,9,435.3,48.4,9,0,0,3,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1479,2018,proleague1,6c70d5d7-033a-5ac4-9147-64b62dcba8eb,pro1-b2-7,2018-02-14 22:41:05 UTC,472.0,Search & Destroy,Ardennes Forest,Team EnVyUs,Temp,,3,5,7,-2,0.71,6.4,8.9,4,0,0,0,0,4,19,125,15.2,9,298.9,33.2,9,1,4,2,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0
1496,2018,proleague1,12053881-217a-582c-8360-54e412400bc0,pro1-b2-7,2018-02-14 23:31:41 UTC,600.0,Search & Destroy,London Docks,Splyce,Bance,,2,2,7,-5,0.29,2.0,7.0,1,0,0,0,0,1,30,189,15.9,8,457.2,57.1,8,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1497,2018,proleague1,12053881-217a-582c-8360-54e412400bc0,pro1-b2-7,2018-02-14 23:31:41 UTC,600.0,Search & Destroy,London Docks,Splyce,Jurd,,2,4,6,-2,0.67,4.0,6.0,2,0,0,0,0,4,24,126,19.0,8,441.9,55.2,8,1,1,2,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1498,2018,proleague1,12053881-217a-582c-8360-54e412400bc0,pro1-b2-7,2018-02-14 23:31:41 UTC,600.0,Search & Destroy,London Docks,Splyce,MadCat,,2,8,6,2,1.33,8.0,6.0,0,0,0,0,0,5,20,182,11.0,8,533.4,66.7,8,1,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
1499,2018,proleague1,12053881-217a-582c-8360-54e412400bc0,pro1-b2-7,2018-02-14 23:31:41 UTC,600.0,Search & Destroy,London Docks,Splyce,Tommey,,2,4,7,-3,0.57,4.0,7.0,0,1,0,0,0,3,12,85,14.1,8,316.8,39.6,8,3,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1500,2018,proleague1,12053881-217a-582c-8360-54e412400bc0,pro1-b2-7,2018-02-14 23:31:41 UTC,600.0,Search & Destroy,London Docks,Team EnVyUs,Classic,,6,5,4,1,1.25,5.0,4.0,6,0,0,0,0,5,31,110,28.2,8,415.3,51.9,8,1,0,4,4,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0
1501,2018,proleague1,12053881-217a-582c-8360-54e412400bc0,pro1-b2-7,2018-02-14 23:31:41 UTC,600.0,Search & Destroy,London Docks,Team EnVyUs,Huke,,6,7,5,2,1.4,7.0,5.0,1,1,0,0,0,7,18,181,9.9,8,509.5,63.7,8,1,1,3,1,1,0,0,4,0,1,0,1,0,0,0,0,0,0,0
1502,2018,proleague1,12053881-217a-582c-8360-54e412400bc0,pro1-b2-7,2018-02-14 23:31:41 UTC,600.0,Search & Destroy,London Docks,Team EnVyUs,Slasher,,6,9,4,5,2.25,9.0,4.0,2,2,0,0,0,9,30,127,23.6,8,505.7,63.2,8,1,2,4,0,0,0,0,1,2,0,1,2,0,0,1,0,0,0,0
1503,2018,proleague1,12053881-217a-582c-8360-54e412400bc0,pro1-b2-7,2018-02-14 23:31:41 UTC,600.0,Search & Destroy,London Docks,Team EnVyUs,Temp,,6,5,5,0,1.0,5.0,5.0,2,0,0,0,0,4,24,125,19.2,8,453.1,56.6,8,0,2,3,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0
1512,2018,proleague1,df6076a2-858c-59d1-b042-77d0feb5d7ad,pro1-b2-8,2018-02-15 00:26:48 UTC,619.0,Search & Destroy,USS Texas,Epsilon,Dqvee,,4,6,8,-2,0.75,5.8,7.8,1,0,0,0,0,4,34,140,24.3,10,513.2,51.3,10,2,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
1513,2018,proleague1,df6076a2-858c-59d1-b042-77d0feb5d7ad,pro1-b2-8,2018-02-15 00:26:48 UTC,619.0,Search & Destroy,USS Texas,Epsilon,Hawqeh,,4,6,7,-1,0.86,5.8,6.8,2,0,0,0,0,6,29,163,17.8,10,509.1,50.9,10,0,1,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1514,2018,proleague1,df6076a2-858c-59d1-b042-77d0feb5d7ad,pro1-b2-8,2018-02-15 00:26:48 UTC,619.0,Search & Destroy,USS Texas,Epsilon,Nathan,,4,5,6,-1,0.83,4.8,5.8,1,0,0,0,0,5,14,55,25.5,10,581.2,58.1,10,1,1,4,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
1515,2018,proleague1,df6076a2-858c-59d1-b042-77d0feb5d7ad,pro1-b2-8,2018-02-15 00:26:48 UTC,619.0,Search & Destroy,USS Texas,Epsilon,Vortex,,4,5,9,-4,0.56,4.8,8.7,3,0,0,0,0,3,25,133,18.8,10,465.7,46.6,10,1,3,1,5,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0
1516,2018,proleague1,df6076a2-858c-59d1-b042-77d0feb5d7ad,pro1-b2-8,2018-02-15 00:26:48 UTC,619.0,Search & Destroy,USS Texas,eUnited,Arcitys,,6,4,6,-2,0.67,3.9,5.8,3,1,0,0,0,3,9,32,28.1,10,515.0,51.5,10,0,2,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1517,2018,proleague1,df6076a2-858c-59d1-b042-77d0feb5d7ad,pro1-b2-8,2018-02-15 00:26:48 UTC,619.0,Search & Destroy,USS Texas,eUnited,Clayster,,6,11,3,8,3.67,10.7,2.9,2,2,0,0,0,11,33,218,15.1,10,573.8,57.4,10,2,1,7,0,0,0,0,3,1,2,0,2,0,0,0,0,0,0,0
1518,2018,proleague1,df6076a2-858c-59d1-b042-77d0feb5d7ad,pro1-b2-8,2018-02-15 00:26:48 UTC,619.0,Search & Destroy,USS Texas,eUnited,Prestinni,,6,11,6,5,1.83,10.7,5.8,2,0,0,0,0,9,42,218,19.3,10,506.8,50.7,10,4,1,4,1,1,0,0,4,2,1,0,1,0,0,0,0,0,0,0
1519,2018,proleague1,df6076a2-858c-59d1-b042-77d0feb5d7ad,pro1-b2-8,2018-02-15 00:26:48 UTC,619.0,Search & Destroy,USS Texas,eUnited,Silly,,6,4,7,-3,0.57,3.9,6.8,1,0,0,0,0,3,22,81,27.2,10,535.4,53.5,10,0,0,3,4,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1536,2018,proleague1,d74febdd-8c7d-57b4-b3dc-d960db3bb27c,pro1-b2-9,2018-02-15 01:34:54 UTC,504.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Aches,,6,7,6,1,1.17,8.3,7.1,5,0,0,0,0,7,32,224,14.3,10,470.8,47.1,10,2,0,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1537,2018,proleague1,d74febdd-8c7d-57b4-b3dc-d960db3bb27c,pro1-b2-9,2018-02-15 01:34:54 UTC,504.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Apathy,,6,13,5,8,2.6,15.5,6.0,3,2,0,0,0,13,46,280,16.4,10,399.8,40.0,10,2,1,5,5,2,0,0,2,4,1,0,2,0,0,0,0,0,0,0
1538,2018,proleague1,d74febdd-8c7d-57b4-b3dc-d960db3bb27c,pro1-b2-9,2018-02-15 01:34:54 UTC,504.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Enable,,6,2,8,-6,0.25,2.4,9.5,4,0,0,0,0,2,15,99,15.2,10,415.9,41.6,10,1,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1539,2018,proleague1,d74febdd-8c7d-57b4-b3dc-d960db3bb27c,pro1-b2-9,2018-02-15 01:34:54 UTC,504.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Nameless,,6,6,7,-1,0.86,7.1,8.3,2,2,0,0,0,4,18,105,17.1,10,279.0,27.9,10,0,3,3,1,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0
1540,2018,proleague1,d74febdd-8c7d-57b4-b3dc-d960db3bb27c,pro1-b2-9,2018-02-15 01:34:54 UTC,504.0,Search & Destroy,Ardennes Forest,Unilad,Moose,,4,4,7,-3,0.57,4.8,8.3,3,0,0,0,0,4,17,122,13.9,10,355.6,35.6,10,0,1,3,4,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0
1541,2018,proleague1,d74febdd-8c7d-57b4-b3dc-d960db3bb27c,pro1-b2-9,2018-02-15 01:34:54 UTC,504.0,Search & Destroy,Ardennes Forest,Unilad,Seany,,4,4,8,-4,0.5,4.8,9.5,2,0,0,0,0,3,26,134,19.4,10,271.6,27.2,10,2,4,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1542,2018,proleague1,d74febdd-8c7d-57b4-b3dc-d960db3bb27c,pro1-b2-9,2018-02-15 01:34:54 UTC,504.0,Search & Destroy,Ardennes Forest,Unilad,Skrapz,,4,8,7,1,1.14,9.5,8.3,2,1,0,0,0,6,38,159,23.9,10,444.3,44.4,10,2,0,3,2,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0
1543,2018,proleague1,d74febdd-8c7d-57b4-b3dc-d960db3bb27c,pro1-b2-9,2018-02-15 01:34:54 UTC,504.0,Search & Destroy,Ardennes Forest,Unilad,Wuskin,,4,10,6,4,1.67,11.9,7.1,2,0,0,0,0,8,37,175,21.1,10,466.6,46.7,10,1,0,4,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0
1560,2018,proleague1,22a68830-3e7c-5bd2-bc5b-51eaec6f7bbc,pro1-b2-9,2018-02-15 02:34:38 UTC,725.0,Search & Destroy,USS Texas,Evil Geniuses,Aches,,6,5,10,-5,0.5,4.1,8.3,6,0,0,0,0,3,30,201,14.9,11,585.6,53.2,11,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
1561,2018,proleague1,22a68830-3e7c-5bd2-bc5b-51eaec6f7bbc,pro1-b2-9,2018-02-15 02:34:38 UTC,725.0,Search & Destroy,USS Texas,Evil Geniuses,Apathy,,6,7,9,-2,0.78,5.8,7.4,3,0,0,0,0,4,27,117,23.1,11,526.7,47.9,11,2,1,2,5,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0
1562,2018,proleague1,22a68830-3e7c-5bd2-bc5b-51eaec6f7bbc,pro1-b2-9,2018-02-15 02:34:38 UTC,725.0,Search & Destroy,USS Texas,Evil Geniuses,Enable,,6,8,8,0,1.0,6.6,6.6,2,1,0,0,0,7,36,136,26.5,11,684.9,62.3,11,1,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1563,2018,proleague1,22a68830-3e7c-5bd2-bc5b-51eaec6f7bbc,pro1-b2-9,2018-02-15 02:34:38 UTC,725.0,Search & Destroy,USS Texas,Evil Geniuses,Nameless,,6,10,9,1,1.11,8.3,7.4,2,1,0,0,0,7,26,99,26.3,11,521.9,47.4,11,3,2,2,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0
1564,2018,proleague1,22a68830-3e7c-5bd2-bc5b-51eaec6f7bbc,pro1-b2-9,2018-02-15 02:34:38 UTC,725.0,Search & Destroy,USS Texas,Unilad,Moose,,5,6,7,-1,0.86,5.0,5.8,1,0,0,0,0,4,22,99,22.2,11,536.8,48.8,11,1,2,4,5,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0
1565,2018,proleague1,22a68830-3e7c-5bd2-bc5b-51eaec6f7bbc,pro1-b2-9,2018-02-15 02:34:38 UTC,725.0,Search & Destroy,USS Texas,Unilad,Seany,,5,4,9,-5,0.44,3.3,7.4,2,0,0,0,0,3,29,140,20.7,11,454.6,41.3,11,1,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1566,2018,proleague1,22a68830-3e7c-5bd2-bc5b-51eaec6f7bbc,pro1-b2-9,2018-02-15 02:34:38 UTC,725.0,Search & Destroy,USS Texas,Unilad,Skrapz,,5,15,6,9,2.5,12.4,5.0,1,0,0,0,0,14,21,73,28.8,11,666.5,60.6,11,1,1,5,3,1,0,0,2,2,3,0,2,0,0,0,0,0,0,0
1567,2018,proleague1,22a68830-3e7c-5bd2-bc5b-51eaec6f7bbc,pro1-b2-9,2018-02-15 02:34:38 UTC,725.0,Search & Destroy,USS Texas,Unilad,Wuskin,,5,11,8,3,1.38,9.1,6.6,2,1,0,0,0,8,41,159,25.8,11,612.6,55.7,11,2,1,3,1,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0
1576,2018,proleague1,9d10b4ba-4f23-5f7e-8c0f-8c3dbe7eabef,pro1-b2-10,2018-02-15 03:29:25 UTC,663.0,Search & Destroy,USS Texas,FaZe Clan,Attach,,5,6,6,0,1.0,5.4,5.4,0,0,0,0,0,4,6,30,20.0,11,557.8,50.7,11,0,3,5,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0
